qid,start,runtime,status
13899,156391.3,600,penalty
25249,156410.8,600,penalty
9594,156473.4,11.16,ok
25563,156473.4,600,penalty
5957,156473.4,600,penalty
12959,156484.9,600,penalty
12462,156473.0,600,penalty
13995,156548.0,23.42,ok
11912,156548.0,600,penalty
11968,156548.0,600,penalty
25505,156571.9,600,penalty
11446,156547.5,600,penalty
11082,156638.7,600,penalty
14239,156638.7,600,penalty
25553,156638.7,600,penalty
17168,156638.4,600,penalty
15126,156729.7,7.59,ok
25632,156730.2,18.65,ok
16119,156730.2,23.19,ok
14114,156729.7,40.77,ok
25446,156770.9,600,penalty
25750,156749.2,600,penalty
13925,156737.7,600,penalty
13503,156753.7,600,penalty
14018,156833.0,11.91,ok
25083,156833.4,29.72,ok
12137,156845.7,23.43,ok
11628,156863.5,13.72,ok
14066,156869.4,16.59,ok
3969,156877.6,600,penalty
19969,156833.4,600,penalty
10091,156833.4,600,penalty
12083,156886.6,600,penalty
25394,156949.5,600,penalty
14725,156949.0,600,penalty
25097,156949.3,600,penalty
25501,156959.8,600,penalty
15614,157033.1,29.04,ok
11719,157062.6,600,penalty
25577,157031.6,600,penalty
11740,157031.6,600,penalty
8218,157031.6,600,penalty
9210,157127.5,600,penalty
10155,157127.5,600,penalty
7392,157127.5,600,penalty
25629,157127.5,600,penalty
25545,157213.8,23.88,ok
10259,157212.9,27.0,ok
25262,157212.9,29.47,ok
12526,157240.3,7.74,ok
9855,157213.3,37.83,ok
14203,157242.8,17.69,ok
12855,157261.4,33.2,ok
20789,157238.1,600,penalty
25258,157295.0,600,penalty
22761,157251.5,600,penalty
25287,157248.4,600,penalty
9702,157358.3,18.32,ok
6294,157358.3,34.88,ok
12035,157377.1,600,penalty
14371,157358.3,600,penalty
5646,157393.9,600,penalty
25771,157358.3,600,penalty
13839,157458.7,10.91,ok
25340,157470.1,36.34,ok
9410,157506.8,600,penalty
12839,157458.5,600,penalty
5780,157458.2,600,penalty
25403,157458.6,50.85,ok
11547,157509.7,27.11,ok
13808,157537.1,7.16,ok
14409,157544.6,1.66,ok
5053,157546.6,2.8,ok
25753,157549.7,7.06,ok
10074,157557.1,8.23,ok
4745,157570.0,6.85,ok
13612,157565.6,11.89,ok
25781,157570.5,17.98,ok
14691,157578.1,20.68,ok
7226,157599.1,3.13,ok
10335,157588.9,13.8,ok
25362,157603.0,5.4,ok
8178,157570.0,40.63,ok
5076,157608.8,9.04,ok
12190,157602.6,24.14,ok
13135,157611.0,21.43,ok
25641,157618.2,20.32,ok
7551,157627.1,27.28,ok
12664,157632.9,22.07,ok
13438,157655.3,600,penalty
12661,157638.8,600,penalty
10330,157654.7,600,penalty
15351,157577.5,600,penalty
10110,157721.6,22.97,ok
14034,157745.0,600,penalty
10340,157721.0,600,penalty
16434,157721.5,600,penalty
3609,157721.3,600,penalty
25345,157806.9,18.04,ok
19865,157807.0,24.69,ok
12431,157808.9,25.77,ok
15192,157825.3,18.66,ok
13575,157832.1,12.85,ok
25559,157845.3,7.6,ok
25709,157835.1,600,penalty
15010,157808.8,600,penalty
10521,157844.5,600,penalty
8805,157917.2,20.37,ok
19122,157917.2,94.02,ok
20103,157938.4,78.62,ok
22447,158011.6,10.92,ok
9920,157917.2,105.94,ok
13055,158022.8,16.67,ok
11052,157853.2,600,penalty
19605,158023.7,28.02,ok
25294,158052.2,600,penalty
12467,158017.5,600,penalty
25688,158039.8,600,penalty
11095,158112.5,4.97,ok
25454,158118.4,18.88,ok
15619,158114.2,27.0,ok
10172,158114.2,39.72,ok
10742,158137.6,27.73,ok
5463,158141.7,600,penalty
25570,158154.3,600,penalty
10556,158114.2,600,penalty
4722,158165.7,600,penalty
15563,158247.6,13.15,ok
7011,158247.6,16.41,ok
25250,158264.4,600,penalty
25388,158247.6,600,penalty
9012,158261.4,600,penalty
19992,158247.6,600,penalty
4399,158332.4,30.99,ok
2895,158332.6,37.08,ok
14521,158332.6,600,penalty
25437,158363.7,600,penalty
14051,158370.1,12.98,ok
10446,158444.0,22.13,ok
13404,158466.6,9.04,ok
14706,158476.1,11.88,ok
13614,158444.0,45.84,ok
15678,158488.3,20.51,ok
17322,158490.2,23.25,ok
20307,158336.1,178.95,ok
13626,158515.6,15.29,ok
14319,158509.4,22.12,ok
16751,158531.5,11.51,ok
10759,158532.2,31.42,ok
13199,158514.1,55.8,ok
8730,158564.1,14.25,ok
10848,158578.8,2.24,ok
13509,158581.6,3.06,ok
17817,158570.3,34.32,ok
25576,158605.0,8.07,ok
23615,158613.4,600,penalty
16299,158543.5,600,penalty
10722,158585.1,41.12,ok
12406,158383.4,254.5,ok
16846,158638.3,2.75,ok
10406,158641.5,35.43,ok
6725,158677.3,600,penalty
5887,158678.2,600,penalty
8474,158678.2,600,penalty
25700,158626.6,57.88,ok
14132,158684.8,37.59,ok
3030,158722.7,8.61,ok
6697,158731.6,2.01,ok
10618,158745.4,25.92,ok
3836,158734.0,49.18,ok
11889,158783.5,600,penalty
10804,158745.4,600,penalty
7205,158771.8,600,penalty
19571,158745.4,97.95,ok
25481,158846.5,16.79,ok
4076,158843.7,32.64,ok
11154,158846.6,103.26,ok
7391,158950.2,14.64,ok
10543,158877.0,88.21,ok
10731,158965.8,600,penalty
10237,158863.8,600,penalty
4383,158965.3,12.36,ok
15679,158848.2,136.9,ok
8147,158978.1,11.57,ok
17514,158985.4,5.55,ok
14549,159032.2,4.88,ok
17793,159032.2,9.78,ok
25282,159042.4,600,penalty
20054,159037.4,600,penalty
9447,158990.3,600,penalty
14996,158991.4,600,penalty
9593,159106.6,4.11,ok
11235,159107.0,29.54,ok
10125,159106.6,31.89,ok
13920,159137.0,600,penalty
14313,159138.9,9.59,ok
11028,159106.6,52.81,ok
14809,159159.8,9.45,ok
10322,159111.4,59.3,ok
7368,159171.1,10.66,ok
13790,159169.8,14.69,ok
11764,159182.2,600,penalty
23895,159148.9,600,penalty
12380,159195.4,8.63,ok
8706,159203.3,12.27,ok
8139,159215.9,12.79,ok
9792,159248.0,7.93,ok
25562,159248.0,15.74,ok
17875,159256.3,600,penalty
19262,159264.2,600,penalty
16761,159204.4,600,penalty
6107,159229.3,600,penalty
25679,159332.1,600,penalty
25748,159331.9,30.95,ok
17213,159363.3,46.86,ok
25762,159417.3,13.51,ok
7254,159431.3,10.17,ok
25552,159410.6,35.16,ok
25488,159446.2,12.28,ok
17922,159332.1,137.88,ok
11542,159331.9,174.58,ok
18767,159441.8,68.22,ok
12827,159510.6,15.67,ok
11881,159526.6,600,penalty
10109,159458.8,110.79,ok
8334,159592.2,600,penalty
12125,159470.8,600,penalty
13546,159570.0,600,penalty
9972,159506.8,600,penalty
25313,159655.1,16.72,ok
17650,159672.2,14.88,ok
25494,159655.1,600,penalty
14786,159654.6,600,penalty
8614,159687.4,600,penalty
13465,159655.1,600,penalty
7670,159757.6,600,penalty
15888,159757.6,600,penalty
25263,159757.6,600,penalty
13587,159876.1,25.87,ok
12909,159876.1,32.46,ok
10094,159902.3,21.8,ok
25736,159909.0,31.19,ok
3676,159757.6,600,penalty
14129,159876.1,600,penalty
9057,159924.6,600,penalty
25395,159940.7,519.35,ok
14770,160470.4,24.05,ok
17331,160494.8,11.62,ok
25770,160514.4,600,penalty
6618,160494.8,600,penalty
14904,160514.4,600,penalty
23189,160507.0,600,penalty
12860,160706.1,31.41,ok
10614,160706.1,600,penalty
5365,160706.1,600,penalty
22838,160738.0,600,penalty
25651,160706.1,44.15,ok
15024,160802.5,26.56,ok
25530,160750.6,114.34,ok
25644,160829.6,43.36,ok
12019,160800.2,600,penalty
10867,160800.3,600,penalty
11087,160873.3,600,penalty
7777,160865.3,600,penalty
6383,160938.1,600,penalty
25672,160938.0,600,penalty
5529,160938.0,600,penalty
15078,160938.0,22.18,ok
15409,160960.5,19.88,ok
25448,160980.7,11.54,ok
11855,160992.6,4.85,ok
10646,160997.8,7.98,ok
16606,161020.7,21.08,ok
11895,161020.7,38.1,ok
10818,161059.2,3.06,ok
6251,161006.1,106.68,ok
10182,161062.6,61.5,ok
10119,161042.1,88.93,ok
10225,161113.2,40.54,ok
15022,161154.5,4.9,ok
9876,161160.0,15.1,ok
8282,161131.4,61.91,ok
12346,161124.7,69.17,ok
11982,161175.5,25.34,ok
11810,161193.7,12.4,ok
17697,161194.3,11.83,ok
11355,161206.4,3.17,ok
13935,161201.2,8.69,ok
13276,161206.4,23.59,ok
15728,161230.5,9.58,ok
14308,161209.9,38.34,ok
12142,161210.2,41.38,ok
16969,161248.7,3.05,ok
17169,161252.1,4.1,ok
13114,161021.0,246.79,ok
13949,161256.6,19.73,ok
13805,161252.3,44.47,ok
12297,161268.2,600,penalty
11069,161297.2,11.61,ok
19169,161240.4,109.12,ok
16435,161350.0,2.54,ok
9501,161352.9,19.45,ok
25486,161367.8,600,penalty
7026,161372.8,10.8,ok
13485,161384.0,9.87,ok
12370,161394.4,600,penalty
9844,161309.3,108.63,ok
25037,161418.3,22.17,ok
17990,161276.7,174.43,ok
25690,161451.6,10.07,ok
25447,161463.2,600,penalty
16525,161462.1,600,penalty
12158,161444.8,67.22,ok
11796,161441.0,80.68,ok
10350,161512.4,9.46,ok
19224,161522.2,13.33,ok
11769,161522.0,14.73,ok
15243,161537.1,28.69,ok
19677,161535.8,31.4,ok
11927,161566.8,600,penalty
16563,161567.6,600,penalty
12940,161538.0,600,penalty
25375,161538.0,600,penalty
13307,161630.5,10.8,ok
13063,161642.3,22.56,ok
13486,161630.5,35.52,ok
11919,161631.3,35.22,ok
15906,161665.2,27.6,ok
15077,161693.1,16.98,ok
25715,161710.4,600,penalty
13026,161667.0,600,penalty
19935,161666.5,600,penalty
12975,161630.5,600,penalty
18664,161775.8,4.16,ok
15259,161775.8,16.29,ok
17018,161780.3,20.11,ok
4676,161801.0,7.4,ok
10458,161808.7,21.57,ok
8624,161775.7,58.39,ok
22951,161792.4,49.36,ok
25756,161830.7,19.55,ok
12530,161842.2,10.31,ok
15326,161834.5,35.2,ok
4464,161870.1,10.4,ok
10532,161881.0,10.49,ok
7186,161891.8,3.04,ok
9179,161895.2,11.38,ok
11807,161914.4,53.54,ok
25566,161980.5,20.45,ok
15020,162002.1,7.61,ok
25718,162010.6,600,penalty
17175,161852.9,221.64,ok
25412,162075.0,31.94,ok
11584,162107.2,5.34,ok
6373,162112.9,12.53,ok
8277,161850.9,280.93,ok
25673,162132.2,17.65,ok
23703,162150.6,9.72,ok
10506,162119.6,51.56,ok
14160,162160.8,35.58,ok
22018,162196.7,10.24,ok
7587,162171.5,38.61,ok
25648,162207.3,24.23,ok
25702,162232.0,34.92,ok
13712,161775.7,505.45,ok
16858,162210.5,600,penalty
11565,162281.6,600,penalty
11039,162125.8,171.29,ok
18465,162267.5,38.01,ok
15877,162297.5,9.52,ok
10688,162305.9,5.26,ok
12245,162339.1,20.46,ok
15077,162348.6,38.5,ok
25476,162387.5,13.76,ok
11028,162343.9,74.06,ok
25398,162418.6,5.36,ok
11543,162412.2,25.27,ok
8614,162333.9,600,penalty
11796,162348.2,600,penalty
25395,162387.6,600,penalty
17213,162418.8,600,penalty
11100,162435.9,600,penalty
12545,163054.2,3.39,ok
10088,163057.9,1.74,ok
10759,163059.9,5.12,ok
13341,163093.8,12.77,ok
12096,163093.7,20.56,ok
16107,163093.8,22.94,ok
8678,163116.9,600,penalty
10867,163065.4,600,penalty
10340,163114.3,600,penalty
12764,163116.8,600,penalty
7497,163093.8,600,penalty
16969,163245.6,17.12,ok
22018,163245.6,27.92,ok
16171,163267.6,60.13,ok
10412,163273.5,55.33,ok
25691,163226.7,105.6,ok
9822,163246.8,101.24,ok
13626,163273.5,82.11,ok
13541,163329.7,39.79,ok
5244,163344.3,32.02,ok
5055,163363.5,13.16,ok
13808,163329.7,47.37,ok
10335,163363.5,36.22,ok
18664,163378.1,34.6,ok
9702,163377.8,35.12,ok
18997,163403.8,41.96,ok
21454,163413.2,38.85,ok
25672,163413.4,600,penalty
13074,163446.4,600,penalty
11719,163372.8,600,penalty
6936,163377.8,600,penalty
12118,163508.9,600,penalty
18783,163344.4,201.91,ok
25435,163546.7,600,penalty
12137,163581.2,22.66,ok
10350,163581.2,23.19,ok
10549,163581.2,23.7,ok
17331,163581.2,27.13,ok
12805,163605.0,19.32,ok
12243,163608.4,23.87,ok
12915,163605.0,41.55,ok
25310,163632.6,600,penalty
25382,163646.5,600,penalty
25623,163621.8,600,penalty
14034,163647.4,600,penalty
10319,163624.7,55.38,ok
18604,163680.4,18.87,ok
25223,163709.2,20.28,ok
12406,163581.2,159.84,ok
8046,163709.2,600,penalty
12429,163699.6,600,penalty
25342,163709.2,600,penalty
13210,163748.5,600,penalty
24380,163730.0,600,penalty
25642,163729.9,600,penalty
13587,163811.0,105.9,ok
13135,163811.0,107.59,ok
14371,163811.3,600,penalty
3501,163810.6,600,penalty
8403,163809.8,600,penalty
8218,163811.0,600,penalty
5053,163918.3,600,penalty
6064,163926.0,600,penalty
25650,163988.0,14.99,ok
10110,163988.0,22.11,ok
17536,163988.3,29.52,ok
7777,163988.3,34.88,ok
16434,164017.9,600,penalty
14706,164017.9,600,penalty
17697,163987.4,600,penalty
10075,163987.4,600,penalty
9210,164032.4,600,penalty
13216,164032.4,600,penalty
25632,164094.6,20.69,ok
13839,164094.9,32.0,ok
15172,164094.6,600,penalty
6279,164093.9,600,penalty
25641,164094.9,600,penalty
25206,164136.5,600,penalty
14607,164136.5,600,penalty
25714,164093.9,600,penalty
15338,164198.1,600,penalty
25604,164198.7,600,penalty
25370,164198.7,13.5,ok
13026,164201.1,600,penalty
11982,164198.7,17.91,ok
14194,164212.5,5.45,ok
25486,164201.1,21.4,ok
6727,164217.0,23.51,ok
10225,164218.3,27.24,ok
18059,164240.9,12.31,ok
3924,164246.0,26.84,ok
14854,164267.2,6.85,ok
9618,164253.6,26.6,ok
14203,164280.2,14.63,ok
7653,164274.1,21.33,ok
10439,164280.3,600,penalty
13404,164295.5,600,penalty
25628,164267.5,600,penalty
25700,164222.9,600,penalty
10259,164295.6,600,penalty
25508,164297.9,600,penalty
25563,164359.4,23.08,ok
10243,164361.9,600,penalty
15832,164360.2,600,penalty
11341,164360.4,600,penalty
12951,164359.4,600,penalty
25388,164360.4,600,penalty
11830,164388.8,600,penalty
10618,164450.7,600,penalty
10458,164450.8,600,penalty
11039,164450.8,600,penalty
14628,164461.1,600,penalty
7857,164450.8,600,penalty
9553,164450.8,600,penalty
11821,164522.5,600,penalty
12849,164525.1,600,penalty
10155,164526.8,600,penalty
18038,164525.0,600,penalty
7254,164522.5,600,penalty
3955,164526.8,600,penalty
13292,164595.4,600,penalty
25097,164595.4,600,penalty
12388,164597.0,600,penalty
17168,164598.2,600,penalty
13127,164598.1,600,penalty
25718,164596.9,600,penalty
6292,164671.8,600,penalty
25687,164669.7,600,penalty
6725,164669.7,600,penalty
10738,164672.6,600,penalty
13949,164672.4,600,penalty
25436,164669.7,600,penalty
15243,164741.0,29.65,ok
13485,164741.7,600,penalty
14710,164741.1,600,penalty
4443,164771.1,600,penalty
12019,164771.2,600,penalty
11236,164741.4,600,penalty
5216,164741.2,600,penalty
10755,164838.5,20.04,ok
13790,164839.2,20.31,ok
6705,164839.9,34.11,ok
15534,164873.9,600,penalty
10501,164873.9,600,penalty
14786,164838.5,600,penalty
15508,164839.5,600,penalty
25313,164922.8,26.28,ok
15563,164997.4,8.57,ok
10639,164949.5,104.52,ok
10705,164997.3,84.84,ok
11807,164997.4,84.93,ok
9814,165083.0,9.65,ok
25249,165097.8,12.91,ok
11437,165111.2,600,penalty
5085,164997.4,600,penalty
3487,165085.0,54.43,ok
12381,165140.8,52.45,ok
4399,165205.0,33.98,ok
5119,165204.9,88.62,ok
8282,165239.4,63.4,ok
25350,165293.9,30.46,ok
23393,165324.9,3.96,ok
7393,165193.7,145.19,ok
10262,165054.8,297.62,ok
4412,165352.9,600,penalty
13597,165303.2,600,penalty
9862,164838.4,600,penalty
9651,165339.2,74.68,ok
18602,165329.3,87.95,ok
10182,165414.3,15.0,ok
16447,165417.8,12.09,ok
10696,165429.9,16.5,ok
7141,165446.8,8.73,ok
17332,165430.2,25.74,ok
25576,165456.9,16.17,ok
25324,165456.8,17.97,ok
19992,165456.8,21.17,ok
12150,165456.0,600,penalty
11479,165475.1,600,penalty
25258,165475.7,600,penalty
17789,165473.5,600,penalty
25317,165055.0,600,penalty
12661,165548.5,26.09,ok
5532,165580.3,600,penalty
12465,165591.7,600,penalty
20307,165580.3,600,penalty
11703,165591.8,600,penalty
9179,165580.3,600,penalty
14507,165574.9,18.73,ok
13805,165593.9,10.34,ok
22566,165604.6,14.43,ok
13479,165619.3,7.62,ok
12940,165627.3,26.11,ok
4464,165655.1,19.29,ok
12689,165656.9,21.53,ok
10872,165655.1,29.4,ok
5114,165653.7,38.63,ok
16462,165684.3,10.07,ok
17987,165656.9,42.74,ok
12647,165692.9,26.48,ok
25680,165656.3,69.73,ok
25284,165693.1,43.46,ok
7203,165734.0,6.95,ok
8925,165711.1,47.14,ok
25574,165734.2,26.53,ok
12829,165757.7,17.94,ok
25498,165678.3,98.59,ok
25469,165775.6,26.14,ok
10833,165802.0,600,penalty
17322,165776.8,600,penalty
16435,165803.6,600,penalty
25746,165775.9,600,penalty
25361,165711.3,600,penalty
10808,165758.0,116.98,ok
14972,165865.6,29.87,ok
13940,165865.9,30.99,ok
12237,165897.0,18.94,ok
25300,165897.0,34.45,ok
25678,165866.1,77.98,ok
25654,165866.1,98.35,ok
18656,165944.0,66.16,ok
13250,165964.7,54.99,ok
25518,165964.7,69.32,ok
5780,165931.5,122.49,ok
14998,166034.3,20.34,ok
16761,165866.4,198.0,ok
25570,166048.6,20.12,ok
15020,166064.6,6.99,ok
6158,166057.9,14.32,ok
3030,166048.9,31.9,ok
4676,166071.6,11.74,ok
10031,166071.6,15.05,ok
9792,166073.2,21.43,ok
8569,166073.2,600,penalty
5365,166094.7,600,penalty
12991,166083.5,600,penalty
6289,166094.7,600,penalty
25553,165964.7,600,penalty
6607,166117.7,6.28,ok
25144,166124.3,0.73,ok
14770,166125.3,5.38,ok
11927,166131.0,17.78,ok
16525,166170.2,600,penalty
19677,166170.2,600,penalty
14160,166170.2,27.04,ok
14362,166170.2,600,penalty
22761,166197.6,600,penalty
12467,166149.1,600,penalty
25741,166170.2,600,penalty
10361,166249.3,600,penalty
6066,166260.3,600,penalty
9501,166249.3,600,penalty
5460,166260.3,600,penalty
6412,166260.5,600,penalty
10526,166260.5,600,penalty
9726,166327.2,7.34,ok
11345,166326.6,28.24,ok
13162,166326.9,30.76,ok
10274,166357.8,10.06,ok
25315,166327.6,54.34,ok
25335,166367.9,27.24,ok
13352,166327.5,77.02,ok
25261,166395.0,600,penalty
18926,166404.7,600,penalty
25336,166404.6,600,penalty
18465,166357.9,600,penalty
8953,166326.8,600,penalty
15078,166406.5,1.43,ok
25367,166408.2,11.69,ok
9968,166420.3,8.86,ok
13055,166429.4,1.39,ok
12735,166468.2,600,penalty
10015,166431.1,600,penalty
4886,166468.7,600,penalty
17919,166468.8,13.88,ok
12711,166468.8,15.15,ok
11928,166483.4,11.83,ok
25582,166469.9,27.99,ok
25644,166484.4,15.3,ok
25271,166500.1,12.17,ok
25766,166512.7,14.3,ok
11959,166496.2,33.37,ok
12370,166530.0,600,penalty
21150,166544.5,122.36,ok
12346,166527.5,141.99,ok
10322,166669.5,55.68,ok
16858,166598.4,131.18,ok
17990,166533.4,222.47,ok
6917,166725.6,30.61,ok
25750,166756.9,22.9,ok
12891,166730.1,56.8,ok
25329,166785.8,600,penalty
15954,166756.4,600,penalty
11227,166780.3,600,penalty
25415,166498.3,600,penalty
10742,166812.3,3.27,ok
11474,166533.5,317.86,ok
7605,166874.9,16.42,ok
12293,166815.9,600,penalty
11631,166851.6,600,penalty
15503,166874.8,600,penalty
11325,166891.9,600,penalty
7368,166874.8,600,penalty
25433,166874.8,600,penalty
